id,mdate,year,month,iswinter,hb,hb_name,age_group,reason_for_delay,number_of_delayed_bed_days,avg_20182019,percent_var
1202,2016-12-01,2016,12,TRUE,S08000022,NHS Highland,All (18plus),Health and Social Care Reasons,2312,2818.3333333333335,-17.96570076877588
1203,2016-12-01,2016,12,TRUE,S08000022,NHS Highland,All (18plus),Patient and Family Related Reasons,519,99.83333333333334,419.8664440734557
1204,2016-12-01,2016,12,TRUE,S08000022,NHS Highland,All (18plus),Code 9 AWI,541,600.6666666666667,-9.93340732519424
1205,2016-12-01,2016,12,TRUE,S08000022,NHS Highland,All (18plus),Code 9 Non-AWI,765,312.20833333333337,145.02869344721736
1206,2016-12-01,2016,12,TRUE,S08000022,NHS Highland,18-74,All Delay Reasons,886,1040.875,-14.879308274288459
1207,2016-12-01,2016,12,TRUE,S08000022,NHS Highland,18-74,Health and Social Care Reasons,422,665.1666666666666,-36.55725382109747
1208,2016-12-01,2016,12,TRUE,S08000022,NHS Highland,18-74,Patient and Family Related Reasons,75,18.333333333333336,309.090909090909
1209,2016-12-01,2016,12,TRUE,S08000022,NHS Highland,18-74,Code 9 AWI,82,173.29166666666669,-52.68093291656648
1210,2016-12-01,2016,12,TRUE,S08000022,NHS Highland,18-74,Code 9 Non-AWI,307,184.08333333333334,66.77229515617925
1211,2016-12-01,2016,12,TRUE,S08000022,NHS Highland,75plus,All Delay Reasons,3251,2790.1666666666665,16.51633713637179
1212,2016-12-01,2016,12,TRUE,S08000022,NHS Highland,75plus,Health and Social Care Reasons,1890,2153.1666666666665,-12.222308228191029
1213,2016-12-01,2016,12,TRUE,S08000022,NHS Highland,75plus,Patient and Family Related Reasons,444,81.5,444.7852760736196
1214,2016-12-01,2016,12,TRUE,S08000022,NHS Highland,75plus,Code 9 AWI,459,427.375,7.39982451009067
1215,2016-12-01,2016,12,TRUE,S08000022,NHS Highland,75plus,Code 9 Non-AWI,458,128.125,257.4634146341463
1216,2016-12-01,2016,12,TRUE,S08000024,NHS Lothian,All (18plus),All Delay Reasons,9205,9461.625,-2.7122719406021694
1217,2016-12-01,2016,12,TRUE,S08000024,NHS Lothian,All (18plus),Health and Social Care Reasons,8104,8265.083333333332,-1.9489619987699114
1218,2016-12-01,2016,12,TRUE,S08000024,NHS Lothian,All (18plus),Patient and Family Related Reasons,211,235.375,-10.355815188528943
1219,2016-12-01,2016,12,TRUE,S08000024,NHS Lothian,All (18plus),Code 9 AWI,747,833.5416666666667,-10.382404398900285
1220,2016-12-01,2016,12,TRUE,S08000024,NHS Lothian,All (18plus),Code 9 Non-AWI,143,127.625,12.047012732615084
1221,2016-12-01,2016,12,TRUE,S08000024,NHS Lothian,18-74,All Delay Reasons,3007,2761.1666666666665,8.903241383473176
1222,2016-12-01,2016,12,TRUE,S08000024,NHS Lothian,18-74,Health and Social Care Reasons,2624,2309.75,13.605368546379479
1223,2016-12-01,2016,12,TRUE,S08000024,NHS Lothian,18-74,Patient and Family Related Reasons,54,84.58333333333334,-36.157635467980306
1224,2016-12-01,2016,12,TRUE,S08000024,NHS Lothian,18-74,Code 9 AWI,217,259.95833333333337,-16.52508414810067
1225,2016-12-01,2016,12,TRUE,S08000024,NHS Lothian,18-74,Code 9 Non-AWI,112,106.875,4.795321637426901
1226,2016-12-01,2016,12,TRUE,S08000024,NHS Lothian,75plus,All Delay Reasons,6198,6700.458333333334,-7.498865127385573
1227,2016-12-01,2016,12,TRUE,S08000024,NHS Lothian,75plus,Health and Social Care Reasons,5480,5955.333333333334,-7.981641106011428
1228,2016-12-01,2016,12,TRUE,S08000024,NHS Lothian,75plus,Patient and Family Related Reasons,157,150.79166666666669,4.117159436308359
1229,2016-12-01,2016,12,TRUE,S08000024,NHS Lothian,75plus,Code 9 AWI,530,573.5833333333334,-7.598430916751424
1230,2016-12-01,2016,12,TRUE,S08000024,NHS Lothian,75plus,Code 9 Non-AWI,31,20.75,49.397590361445786
1231,2016-12-01,2016,12,TRUE,S08000025,NHS Orkney,All (18plus),All Delay Reasons,38,24.5,55.10204081632653
1232,2016-12-01,2016,12,TRUE,S08000025,NHS Orkney,All (18plus),Health and Social Care Reasons,27,15.166666666666666,78.02197802197803
1233,2016-12-01,2016,12,TRUE,S08000025,NHS Orkney,All (18plus),Patient and Family Related Reasons,2,0.33333333333333337,499.99999999999994
1234,2016-12-01,2016,12,TRUE,S08000025,NHS Orkney,All (18plus),Code 9 AWI,0,7.708333333333333,-100
1235,2016-12-01,2016,12,TRUE,S08000025,NHS Orkney,All (18plus),Code 9 Non-AWI,9,1.2916666666666663,596.7741935483873
1236,2016-12-01,2016,12,TRUE,S08000025,NHS Orkney,18-74,All Delay Reasons,5,7.25,-31.03448275862069
1237,2016-12-01,2016,12,TRUE,S08000025,NHS Orkney,18-74,Health and Social Care Reasons,5,2.25,122.22222222222223
1238,2016-12-01,2016,12,TRUE,S08000025,NHS Orkney,18-74,Patient and Family Related Reasons,0,0,NA
1239,2016-12-01,2016,12,TRUE,S08000025,NHS Orkney,18-74,Code 9 AWI,0,3.7083333333333335,-100
1240,2016-12-01,2016,12,TRUE,S08000025,NHS Orkney,18-74,Code 9 Non-AWI,0,1.2916666666666663,-100
1241,2016-12-01,2016,12,TRUE,S08000025,NHS Orkney,75plus,All Delay Reasons,33,17.25,91.30434782608695
1242,2016-12-01,2016,12,TRUE,S08000025,NHS Orkney,75plus,Health and Social Care Reasons,22,12.916666666666666,70.3225806451613
1243,2016-12-01,2016,12,TRUE,S08000025,NHS Orkney,75plus,Patient and Family Related Reasons,2,0.33333333333333337,499.99999999999994
1244,2016-12-01,2016,12,TRUE,S08000025,NHS Orkney,75plus,Code 9 AWI,0,4,-100
1245,2016-12-01,2016,12,TRUE,S08000025,NHS Orkney,75plus,Code 9 Non-AWI,9,0,Inf
1246,2016-12-01,2016,12,TRUE,S08000026,NHS Shetland,All (18plus),All Delay Reasons,50,119.75,-58.24634655532359
1247,2016-12-01,2016,12,TRUE,S08000026,NHS Shetland,All (18plus),Health and Social Care Reasons,50,108.375,-53.8638985005767
1248,2016-12-01,2016,12,TRUE,S08000026,NHS Shetland,All (18plus),Patient and Family Related Reasons,0,7.666666666666666,-100
1249,2016-12-01,2016,12,TRUE,S08000026,NHS Shetland,All (18plus),Code 9 AWI,0,0,NA
1250,2016-12-01,2016,12,TRUE,S08000026,NHS Shetland,All (18plus),Code 9 Non-AWI,0,3.7083333333333326,-100
1251,2016-12-01,2016,12,TRUE,S08000026,NHS Shetland,18-74,All Delay Reasons,23,30.541666666666664,-24.69304229195088
1252,2016-12-01,2016,12,TRUE,S08000026,NHS Shetland,18-74,Health and Social Care Reasons,23,26.083333333333336,-11.82108626198084
1253,2016-12-01,2016,12,TRUE,S08000026,NHS Shetland,18-74,Patient and Family Related Reasons,0,2.6666666666666665,-99.99999999999999
1254,2016-12-01,2016,12,TRUE,S08000026,NHS Shetland,18-74,Code 9 AWI,0,0,NA
1255,2016-12-01,2016,12,TRUE,S08000026,NHS Shetland,18-74,Code 9 Non-AWI,0,1.7916666666666665,-100
1256,2016-12-01,2016,12,TRUE,S08000026,NHS Shetland,75plus,All Delay Reasons,27,89.20833333333333,-69.7337692666978
1257,2016-12-01,2016,12,TRUE,S08000026,NHS Shetland,75plus,Health and Social Care Reasons,27,82.29166666666667,-67.18987341772151
1258,2016-12-01,2016,12,TRUE,S08000026,NHS Shetland,75plus,Patient and Family Related Reasons,0,5,-100
1259,2016-12-01,2016,12,TRUE,S08000026,NHS Shetland,75plus,Code 9 AWI,0,0,NA
1260,2016-12-01,2016,12,TRUE,S08000026,NHS Shetland,75plus,Code 9 Non-AWI,0,1.9166666666666665,-100
1261,2016-12-01,2016,12,TRUE,S08000028,NHS Western Isles,All (18plus),All Delay Reasons,969,585.4583333333334,65.51135150523093
1262,2016-12-01,2016,12,TRUE,S08000028,NHS Western Isles,All (18plus),Health and Social Care Reasons,509,271.75,87.30450781968722
1263,2016-12-01,2016,12,TRUE,S08000028,NHS Western Isles,All (18plus),Patient and Family Related Reasons,0,4.75,-100
1264,2016-12-01,2016,12,TRUE,S08000028,NHS Western Isles,All (18plus),Code 9 AWI,31,26.875,15.348837209302326
1265,2016-12-01,2016,12,TRUE,S08000028,NHS Western Isles,All (18plus),Code 9 Non-AWI,429,282.0833333333333,52.08271787296899
1266,2016-12-01,2016,12,TRUE,S08000028,NHS Western Isles,18-74,All Delay Reasons,338,129.95833333333334,160.08336005129846
1267,2016-12-01,2016,12,TRUE,S08000028,NHS Western Isles,18-74,Health and Social Care Reasons,276,64.95833333333333,324.8877485567672
1268,2016-12-01,2016,12,TRUE,S08000028,NHS Western Isles,18-74,Patient and Family Related Reasons,0,1.0416666666666667,-100
1269,2016-12-01,2016,12,TRUE,S08000028,NHS Western Isles,18-74,Code 9 AWI,0,13.625,-100
1270,2016-12-01,2016,12,TRUE,S08000028,NHS Western Isles,18-74,Code 9 Non-AWI,62,50.33333333333333,23.17880794701988
1271,2016-12-01,2016,12,TRUE,S08000028,NHS Western Isles,75plus,All Delay Reasons,631,455.5,38.52908891328211
1272,2016-12-01,2016,12,TRUE,S08000028,NHS Western Isles,75plus,Health and Social Care Reasons,233,206.79166666666666,12.673786016522271
1273,2016-12-01,2016,12,TRUE,S08000028,NHS Western Isles,75plus,Patient and Family Related Reasons,0,3.7083333333333335,-100
1274,2016-12-01,2016,12,TRUE,S08000028,NHS Western Isles,75plus,Code 9 AWI,31,13.25,133.96226415094338
1275,2016-12-01,2016,12,TRUE,S08000028,NHS Western Isles,75plus,Code 9 Non-AWI,367,231.75,58.36030204962244
1276,2016-12-01,2016,12,TRUE,S08000029,NHS Fife,All (18plus),All Delay Reasons,2936,2818.541666666667,4.1673442235198355
1277,2016-12-01,2016,12,TRUE,S08000029,NHS Fife,All (18plus),Health and Social Care Reasons,1890,1936.4583333333335,-2.399139322216253
1278,2016-12-01,2016,12,TRUE,S08000029,NHS Fife,All (18plus),Patient and Family Related Reasons,0,20.916666666666664,-100
1279,2016-12-01,2016,12,TRUE,S08000029,NHS Fife,All (18plus),Code 9 AWI,805,659.375,22.085308056872037
1280,2016-12-01,2016,12,TRUE,S08000029,NHS Fife,All (18plus),Code 9 Non-AWI,241,201.79166666666669,19.43010530662811
1281,2016-12-01,2016,12,TRUE,S08000029,NHS Fife,18-74,All Delay Reasons,851,1174.75,-27.559055118110237
1282,2016-12-01,2016,12,TRUE,S08000029,NHS Fife,18-74,Health and Social Care Reasons,460,733.4166666666667,-37.2798545619816
1283,2016-12-01,2016,12,TRUE,S08000029,NHS Fife,18-74,Patient and Family Related Reasons,0,10.833333333333332,-100
1284,2016-12-01,2016,12,TRUE,S08000029,NHS Fife,18-74,Code 9 AWI,179,247.375,-27.64022233451238
1285,2016-12-01,2016,12,TRUE,S08000029,NHS Fife,18-74,Code 9 Non-AWI,212,183.125,15.7679180887372
1286,2016-12-01,2016,12,TRUE,S08000029,NHS Fife,75plus,All Delay Reasons,2085,1643.7916666666665,26.84089123216143
1287,2016-12-01,2016,12,TRUE,S08000029,NHS Fife,75plus,Health and Social Care Reasons,1430,1203.0416666666665,18.865375956776244
1288,2016-12-01,2016,12,TRUE,S08000029,NHS Fife,75plus,Patient and Family Related Reasons,0,10.083333333333332,-100
1289,2016-12-01,2016,12,TRUE,S08000029,NHS Fife,75plus,Code 9 AWI,626,412,51.94174757281554
1290,2016-12-01,2016,12,TRUE,S08000029,NHS Fife,75plus,Code 9 Non-AWI,29,18.666666666666668,55.35714285714285
1291,2016-12-01,2016,12,TRUE,S08000030,NHS Tayside,All (18plus),All Delay Reasons,3446,2495.6666666666665,38.07933751836517
1292,2016-12-01,2016,12,TRUE,S08000030,NHS Tayside,All (18plus),Health and Social Care Reasons,2296,1718.125,33.63404874499818
1293,2016-12-01,2016,12,TRUE,S08000030,NHS Tayside,All (18plus),Patient and Family Related Reasons,128,91.79166666666666,39.446209714026345
1294,2016-12-01,2016,12,TRUE,S08000030,NHS Tayside,All (18plus),Code 9 AWI,567,219.08333333333331,158.80562951692661
1295,2016-12-01,2016,12,TRUE,S08000030,NHS Tayside,All (18plus),Code 9 Non-AWI,455,466.66666666666663,-2.499999999999992
1296,2016-12-01,2016,12,TRUE,S08000030,NHS Tayside,18-74,All Delay Reasons,1340,1015.3333333333334,31.9763624425476
1297,2016-12-01,2016,12,TRUE,S08000030,NHS Tayside,18-74,Health and Social Care Reasons,637,485.875,31.103678929765888
1298,2016-12-01,2016,12,TRUE,S08000030,NHS Tayside,18-74,Patient and Family Related Reasons,120,21.208333333333332,465.81532416502955
1299,2016-12-01,2016,12,TRUE,S08000030,NHS Tayside,18-74,Code 9 AWI,128,72.70833333333334,76.04584527220628
1300,2016-12-01,2016,12,TRUE,S08000030,NHS Tayside,18-74,Code 9 Non-AWI,455,435.54166666666663,4.467616952071185
1301,2016-12-01,2016,12,TRUE,S08000030,NHS Tayside,75plus,All Delay Reasons,2106,1480.3333333333333,42.26525557306913
1302,2016-12-01,2016,12,TRUE,S08000030,NHS Tayside,75plus,Health and Social Care Reasons,1659,1232.25,34.63177115033476
1303,2016-12-01,2016,12,TRUE,S08000030,NHS Tayside,75plus,Patient and Family Related Reasons,8,70.58333333333333,-88.66587957497049
1304,2016-12-01,2016,12,TRUE,S08000030,NHS Tayside,75plus,Code 9 AWI,439,146.375,199.91460290350128
1305,2016-12-01,2016,12,TRUE,S08000030,NHS Tayside,75plus,Code 9 Non-AWI,0,31.125,-100
1306,2016-12-01,2016,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,All (18plus),All Delay Reasons,5138,5816.375,-11.663192280415208
1307,2016-12-01,2016,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,All (18plus),Health and Social Care Reasons,3242,3957.583333333333,-18.081320671285077
1308,2016-12-01,2016,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,All (18plus),Patient and Family Related Reasons,169,269.375,-37.26218097447796
1309,2016-12-01,2016,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,All (18plus),Code 9 AWI,1236,1091.4166666666667,13.247308543941353
1310,2016-12-01,2016,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,All (18plus),Code 9 Non-AWI,491,498,-1.4056224899598393
1311,2016-12-01,2016,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,18-74,All Delay Reasons,2579,2608.75,-1.1403929084810733
1312,2016-12-01,2016,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,18-74,Health and Social Care Reasons,1338,1537.0416666666667,-12.949659790181359
1313,2016-12-01,2016,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,18-74,Patient and Family Related Reasons,45,100.70833333333334,-55.31650806785271
1314,2016-12-01,2016,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,18-74,Code 9 AWI,737,483.625,52.39079865598346
1315,2016-12-01,2016,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,18-74,Code 9 Non-AWI,459,487.375,-5.822005642472429
1316,2016-12-01,2016,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,75plus,All Delay Reasons,2559,3207.625,-20.22134757024278
1317,2016-12-01,2016,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,75plus,Health and Social Care Reasons,1904,2420.5416666666665,-21.33992047234606
1318,2016-12-01,2016,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,75plus,Patient and Family Related Reasons,124,168.66666666666666,-26.482213438735176
1319,2016-12-01,2016,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,75plus,Code 9 AWI,499,607.7916666666666,-17.899499554397746
1320,2016-12-01,2016,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,75plus,Code 9 Non-AWI,32,10.625,201.1764705882353
1321,2016-12-01,2016,12,TRUE,S08000032,NHS Lanarkshire,All (18plus),All Delay Reasons,6286,5911.916666666667,6.327615127637675
1322,2016-12-01,2016,12,TRUE,S08000032,NHS Lanarkshire,All (18plus),Health and Social Care Reasons,5282,5006.458333333333,5.503724356040121
1323,2016-12-01,2016,12,TRUE,S08000032,NHS Lanarkshire,All (18plus),Patient and Family Related Reasons,330,90.16666666666666,265.9889094269871
1324,2016-12-01,2016,12,TRUE,S08000032,NHS Lanarkshire,All (18plus),Code 9 AWI,522,621.4583333333333,-16.0040227958431
1325,2016-12-01,2016,12,TRUE,S08000032,NHS Lanarkshire,All (18plus),Code 9 Non-AWI,152,193.83333333333331,-21.582115219260523
1326,2016-12-01,2016,12,TRUE,S08000032,NHS Lanarkshire,18-74,All Delay Reasons,1716,1864.1666666666665,-7.94814483683504
1327,2016-12-01,2016,12,TRUE,S08000032,NHS Lanarkshire,18-74,Health and Social Care Reasons,1384,1461.4166666666665,-5.297371272167408
1328,2016-12-01,2016,12,TRUE,S08000032,NHS Lanarkshire,18-74,Patient and Family Related Reasons,40,17.708333333333336,125.88235294117645
1329,2016-12-01,2016,12,TRUE,S08000032,NHS Lanarkshire,18-74,Code 9 AWI,179,225.83333333333334,-20.738007380073803
1330,2016-12-01,2016,12,TRUE,S08000032,NHS Lanarkshire,18-74,Code 9 Non-AWI,113,159.20833333333331,-29.023815755037937
1331,2016-12-01,2016,12,TRUE,S08000032,NHS Lanarkshire,75plus,All Delay Reasons,4570,4047.75,12.902229633747144
1332,2016-12-01,2016,12,TRUE,S08000032,NHS Lanarkshire,75plus,Health and Social Care Reasons,3898,3545.0416666666665,9.956394494658037
1333,2016-12-01,2016,12,TRUE,S08000032,NHS Lanarkshire,75plus,Patient and Family Related Reasons,290,72.45833333333334,300.23001725129376
1334,2016-12-01,2016,12,TRUE,S08000032,NHS Lanarkshire,75plus,Code 9 AWI,343,395.625,-13.30173775671406
1335,2016-12-01,2016,12,TRUE,S08000032,NHS Lanarkshire,75plus,Code 9 Non-AWI,39,34.625,12.635379061371841
1336,2016-12-01,2016,12,TRUE,S92000003,All Scotland,All (18plus),All Delay Reasons,45067,43572.375,3.430212376534444
1337,2016-12-01,2016,12,TRUE,S92000003,All Scotland,All (18plus),Health and Social Care Reasons,33613,33860.666666666664,-0.7314287964403071
1338,2016-12-01,2016,12,TRUE,S92000003,All Scotland,All (18plus),Patient and Family Related Reasons,1711,1214.0416666666667,40.934207365205744
1339,2016-12-01,2016,12,TRUE,S92000003,All Scotland,All (18plus),Code 9 AWI,6358,5813.041666666667,9.374753607190721
1340,2016-12-01,2016,12,TRUE,S92000003,All Scotland,All (18plus),Code 9 Non-AWI,3385,2684.625,26.088373608977044
1341,2016-12-01,2016,12,TRUE,S92000003,All Scotland,18-74,All Delay Reasons,14072,13944.333333333334,0.9155451437860018
1342,2016-12-01,2016,12,TRUE,S92000003,All Scotland,18-74,Health and Social Care Reasons,9395,9509.25,-1.2014617346268108
1343,2016-12-01,2016,12,TRUE,S92000003,All Scotland,18-74,Patient and Family Related Reasons,482,344.875,39.7607828923523
1344,2016-12-01,2016,12,TRUE,S92000003,All Scotland,18-74,Code 9 AWI,1950,2028.0833333333335,-3.850104778731979
1345,2016-12-01,2016,12,TRUE,S92000003,All Scotland,18-74,Code 9 Non-AWI,2245,2062.125,8.868279081045038
1346,2016-12-01,2016,12,TRUE,S92000003,All Scotland,75plus,All Delay Reasons,30995,29628.041666666668,4.613731642180193
1347,2016-12-01,2016,12,TRUE,S92000003,All Scotland,75plus,Health and Social Care Reasons,24218,24351.416666666668,-0.5478805134540476
1348,2016-12-01,2016,12,TRUE,S92000003,All Scotland,75plus,Patient and Family Related Reasons,1229,869.1666666666666,41.39980824544583
1349,2016-12-01,2016,12,TRUE,S92000003,All Scotland,75plus,Code 9 AWI,4408,3784.9583333333335,16.460991424388197
1350,2016-12-01,2016,12,TRUE,S92000003,All Scotland,75plus,Code 9 Non-AWI,1140,622.5,83.13253012048193
1351,2017-01-01,2017,1,TRUE,S08000015,NHS Ayrshire and Arran,All (18plus),All Delay Reasons,3262,3844.625,-15.154273823844978
1352,2017-01-01,2017,1,TRUE,S08000015,NHS Ayrshire and Arran,All (18plus),Health and Social Care Reasons,2305,3214.5,-28.293669310934828
1353,2017-01-01,2017,1,TRUE,S08000015,NHS Ayrshire and Arran,All (18plus),Patient and Family Related Reasons,0,21.583333333333336,-100
1354,2017-01-01,2017,1,TRUE,S08000015,NHS Ayrshire and Arran,All (18plus),Code 9 AWI,736,485.6666666666667,51.5442690459849
1355,2017-01-01,2017,1,TRUE,S08000015,NHS Ayrshire and Arran,All (18plus),Code 9 Non-AWI,221,122.875,79.85757884028484
1356,2017-01-01,2017,1,TRUE,S08000015,NHS Ayrshire and Arran,18-74,All Delay Reasons,582,850.125,-31.539479488310544
1357,2017-01-01,2017,1,TRUE,S08000015,NHS Ayrshire and Arran,18-74,Health and Social Care Reasons,344,674.5416666666667,-49.002409043177465
1358,2017-01-01,2017,1,TRUE,S08000015,NHS Ayrshire and Arran,18-74,Patient and Family Related Reasons,0,3.0833333333333335,-100.00000000000001
1359,2017-01-01,2017,1,TRUE,S08000015,NHS Ayrshire and Arran,18-74,Code 9 AWI,211,113.95833333333334,85.15539305301644
1360,2017-01-01,2017,1,TRUE,S08000015,NHS Ayrshire and Arran,18-74,Code 9 Non-AWI,27,58.541666666666664,-53.879003558718864
1361,2017-01-01,2017,1,TRUE,S08000015,NHS Ayrshire and Arran,75plus,All Delay Reasons,2680,2994.5,-10.502588078143262
1362,2017-01-01,2017,1,TRUE,S08000015,NHS Ayrshire and Arran,75plus,Health and Social Care Reasons,1961,2539.9583333333335,-22.794009088075597
1363,2017-01-01,2017,1,TRUE,S08000015,NHS Ayrshire and Arran,75plus,Patient and Family Related Reasons,0,18.5,-100
1364,2017-01-01,2017,1,TRUE,S08000015,NHS Ayrshire and Arran,75plus,Code 9 AWI,525,371.7083333333333,41.23977132608452
1365,2017-01-01,2017,1,TRUE,S08000015,NHS Ayrshire and Arran,75plus,Code 9 Non-AWI,194,64.33333333333333,201.55440414507774
1366,2017-01-01,2017,1,TRUE,S08000016,NHS Borders,All (18plus),All Delay Reasons,912,1008.9583333333334,-9.609746025191
1367,2017-01-01,2017,1,TRUE,S08000016,NHS Borders,All (18plus),Health and Social Care Reasons,743,749.7916666666666,-0.9058071686579555
1368,2017-01-01,2017,1,TRUE,S08000016,NHS Borders,All (18plus),Patient and Family Related Reasons,6,63.29166666666667,-90.52007899934166
